Arctos_guid,Sp,Fam,ID,Field_Number,Sex,Age,Year,Month,State,County,Locality,Latitude,Longitude,BIO1_Annual_Mean_Temperature_30s,BIO2_Mean_Diurnal_Range_30s,BIO3_Isothermality_30s,BIO4_Temperature_Seasonality_30s,BIO5_Max_Temperature_of_Warmest_Month_30s,BIO6_Min_Temperature_of_Coldest_Month_30s,BIO7_Temperature_Annual_Range_30s,BIO8_Mean_Temperature_of_Wettest_Quarter_30s,BIO9_Mean_Temperature_of_Driest_Quarter_30s,BIO10_Mean_Temperature_of_Warmest_Quarter_30s,BIO11_Mean_Temperature_of_Coldest_Quarter_30s,BIO12_Annual_Precipitation_30s,BIO13_Precipitation_of_Wettest_Month_30s,BIO14_Precipitation_of_Driest_Month_30s,BIO15_Precipitation_Seasonality_coefficient.of.variation_30s,BIO16_Precipitation_of_Wettest_Quarter_30s,BIO17_Precipitation_of_Driest_Quarter_30s,BIO18_Precipitation_of_Warmest_Quarter_30s,BIO19_Precipitation_of_Coldest_Quarter_30s,Elevation_30s,TPC1,TPC2,PPC1,PPC2,elev.z.1,TPC1.z.1,TPC2.z.1,PPC1.z.1,PPC2.z.1,lat.z.1,Tissue_Type_Tested_Bd,Tissue_Type_Tested_Pr,Tissue_Type_Tested_Rv,Status_Bd,Status_Pr,Status_Rv,Pathogens_Tested_For,Overall_Infection_Status,Confirmed_Average_Bd_SQ,Confirmed_Average_Pr_SQ,Confirmed_Average_Rv_SQ,Overall_Average_SQ,Confirmed_Log10_Average_Bd_SQ,Confirmed_Log10_Average_Pr_SQ,Confirmed_Log10_Average_Rv_SQ
https://arctos.database.museum/guid/MSB:Herp:108294,Anaxyrus fowleri,Bufonidae,MSB:Herp:108294,LNB 3286,male,adult,2023,5,VA,Mecklenburg,Dick Cross Wildlife Management Area,36.618382,-78.293808,14.5125,13.575,38.89685,814.23169,32,-2.9,34.9,24.46667,6,24.46667,4.31667,1083,105,78,9.89203,299,251,299,253,71,-0.01135021,0.832999719,-0.570400124,1.977148877,-0.481843848,-0.003955076,0.676252791,-0.242209657,1.357875758,0.174701061,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108318,Anaxyrus fowleri,Bufonidae,MSB:Herp:108318,LNB 3310,unknown,adult,2023,5,VA,Powhatan,Powhatan Wildlife Management Area,37.541227,-78.007243,13.69583,13.275,37.82051,825.21753,31.2,-3.9,35.1,21.73333,3.26667,23.71667,3.26667,1087,103,77,9.94724,292,248,292,248,101,-0.560818401,0.657469569,-0.679806881,2.004360878,-0.317956789,-0.195421877,0.533752438,-0.288667173,1.376564546,0.340377748,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108332,Pseudacris crucifer,Hylidae,MSB:Herp:108332,LNB 3324,female,adult,2023,5,VA,Caroline,Paige Rd,38.05982,-77.403693,13.62083,12.60833,36.02381,838.56329,31.1,-3.9,35,23.16667,3.05,23.81667,3.05,1071,103,75,9.47441,295,243,294,243,57,-0.636860119,0.112250516,-0.76456119,1.952537595,-0.558324475,-0.221919252,0.091128151,-0.324656492,1.340973104,0.433479808,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108335,Anaxyrus americanus,Bufonidae,MSB:Herp:108335,LNB 3327,unknown,adult,2023,5,VA,Caroline,Mattaponi Wildlife Management Area,38.070534,-77.402379,13.60417,12.575,36.03152,837.94244,31,-3.9,34.9,23.13333,3.05,23.78333,3.05,1071,104,75,9.50968,295,243,294,243,60,-0.646065259,0.076080979,-0.756181259,1.941905179,-0.54193577,-0.22512686,0.061764696,-0.321098113,1.333670923,0.435403273,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108336,Anaxyrus fowleri,Bufonidae,MSB:Herp:108336,LNB 3328,unknown,adult,2023,5,VA,Caroline,Mattaponi Wildlife Management Area,38.067662,-77.384778,13.70833,12.61667,36.04762,839.5882,31.2,-3.8,35,23.26667,3.13333,23.91667,3.13333,1065,103,74,9.49158,294,242,293,242,39,-0.596572826,0.129072439,-0.806962943,1.938730887,-0.656656711,-0.207880807,0.104784666,-0.342661597,1.331490868,0.434887668,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108338,Anaxyrus fowleri,Bufonidae,MSB:Herp:108338,LNB 3330,male,adult,2023,5,VA,Caroline,Mattaponi Wildlife Management Area,38.067355,-77.385786,13.70833,12.61667,36.04762,839.5882,31.2,-3.8,35,23.26667,3.13333,23.91667,3.13333,1065,103,74,9.49158,294,242,293,242,39,-0.596572826,0.129072439,-0.806962943,1.938730887,-0.656656711,-0.207880807,0.104784666,-0.342661597,1.331490868,0.434832552,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108352,Anaxyrus americanus,Bufonidae,MSB:Herp:108352,LNB 3344,female,adult,2023,5,VA,Caroline,Dead on Paige Rd,38.060296,-77.375535,13.74167,12.63333,36.09524,841.32965,31.2,-3.8,35,23.96667,3.13333,23.96667,3.13333,1064,103,74,9.47906,293,242,293,242,37,-0.570546791,0.099624274,-0.811729917,1.942550903,-0.667582515,-0.198811816,0.08087781,-0.344685803,1.334114396,0.433565263,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,65.20987265,NA,NA,65.20987265,1.814313352,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108374,Pseudacris crucifer,Hylidae,MSB:Herp:108374,LNB 3266,male,adult,2023,6,VA,Montgomery ,Pennsylvania Game Lands 314,37.206778,-80.482998,11.52917,13.125,38.37719,805.62079,28.8,-5.4,34.2,19.35,1.35,21.26667,1.35,987,99,65,13.32812,282,203,273,203,598,-1.394847522,0.273356826,-1.616893901,1.55673265,2.397105485,-0.486046322,0.221918822,-0.686583506,1.069140292,0.280334726,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,270.1744331,NA,NA,270.1744331,2.431644249,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105691,Rana clamitans,Ranidae,MSB:Herp:105691,CXM 174,male,adult,2022,6,MI,Otsego,Whitmarsh Road,45.112871,-84.630342,6.07083,12.15833,30.39583,1021.74866,26.9,-13.1,40,17.35,-5.93333,18.3,-6.78333,810,97,34,25.9472,265,135,244,141,327,-4.345749335,-0.413209556,-3.322648114,0.34062213,0.916659054,-1.514312818,-0.335455234,-1.410899868,0.233934095,1.699701247,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,6183.800797,NA,NA,6183.800797,3.791255491,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105692,Rana clamitans,Ranidae,MSB:Herp:105692,CXM 175,unknown,juvenile,2022,6,MI,Otsego,Whitmarsh Road,45.112868,-84.630692,6.07083,12.15833,30.39583,1021.74866,26.9,-13.1,40,17.35,-5.93333,18.3,-6.78333,810,97,34,25.9472,265,135,244,141,327,-4.345749335,-0.413209556,-3.322648114,0.34062213,0.916659054,-1.514312818,-0.335455234,-1.410899868,0.233934095,1.699700709,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,17.61876816,NA,NA,17.61876816,1.245975541,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105775,Rana catesbeiana,Ranidae,MSB:Herp:105775,CXM 258,male,adult,2022,7,NE,Valley,"Auble's Pond, Ord",41.608995,-98.93781,9.38333,14.11667,32.82946,1066.16418,30.7,-12.3,43,19.91667,-3.93333,22.41667,-3.93333,601,93,11,57.00856,259,43,250,43,624,-3.130302894,1.471744915,-5.2647899,-1.907999502,2.539140936,-1.090780308,1.194804252,-2.235593755,-1.31038502,1.070656751,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,2.47995105,NA,NA,2.47995105,0.394443109,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105827,Rana clamitans,Ranidae,MSB:Herp:105827,LNB 2509,female,adult,2022,5,AR,Ouachita,Tates Bluff Rd,33.702527,-93.019025,16.78333,13,38.23529,795.82239,33.5,-0.5,34,16.8,25.76667,26.38333,6.7,1331,132,84,14.16609,378,285,292,328,78,1.139879145,1.348017798,0.81886048,1.668747593,-0.443603534,0.397200452,1.09435907,0.347713662,1.14607045,-0.348777093,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105829,Rana clamitans,Ranidae,MSB:Herp:105829,LNB 2511,male,adult,2022,5,AR,Ouachita,Ouachita Rd 22,33.740146,-93.02279,16.6625,12.99167,38.21078,793.34198,33.4,-0.6,34,16.68333,25.61667,26.23333,6.6,1340,134,84,14.29835,382,287,293,328,103,1.091544543,1.328782588,0.875957083,1.6357862,-0.307030985,0.380357854,1.078743381,0.371958658,1.123433067,-0.342023422,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105833,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:105833,LNB 2515,male,adult,2022,5,AR,Ouachita,Ouachita Rd 22,33.740146,-93.02279,16.6625,12.99167,38.21078,793.34198,33.4,-0.6,34,16.68333,25.61667,26.23333,6.6,1340,134,84,14.29835,382,287,293,328,103,1.091544543,1.328782588,0.875957083,1.6357862,-0.307030985,0.380357854,1.078743381,0.371958658,1.123433067,-0.342023422,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105835,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:105835,LNB 2517,male,adult,2022,5,AR,Ouachita,Tates Bluff Rd,33.702686,-93.01907,16.78333,13,38.23529,795.82239,33.5,-0.5,34,16.8,25.76667,26.38333,6.7,1331,132,84,14.16609,378,285,292,328,78,1.139879145,1.348017798,0.81886048,1.668747593,-0.443603534,0.397200452,1.09435907,0.347713662,1.14607045,-0.348748548,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105836,Hyla cinerea,Hylidae,MSB:Herp:105836,LNB 2518,male,adult,2022,5,AR,Ouachita,White Oak Lake,33.704349,-93.071083,16.80833,12.98333,38.29892,795.26959,33.5,-0.4,33.9,16.81667,25.78333,26.38333,6.71667,1333,132,84,14.18079,377,286,292,328,76,1.157695316,1.334011149,0.823787712,1.675107325,-0.454529338,0.403408646,1.082988076,0.349805918,1.150438217,-0.348449993,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105838,Hyla cinerea,Hylidae,MSB:Herp:105838,LNB 2520,male,adult,2022,5,AR,Ouachita,White Oak Lake,33.704349,-93.071083,16.80833,12.98333,38.29892,795.26959,33.5,-0.4,33.9,16.81667,25.78333,26.38333,6.71667,1333,132,84,14.18079,377,286,292,328,76,1.157695316,1.334011149,0.823787712,1.675107325,-0.454529338,0.403408646,1.082988076,0.349805918,1.150438217,-0.348449993,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105843,Anaxyrus fowleri,Bufonidae,MSB:Herp:105843,LNB 2525,female,adult,2022,5,AR,Ouachita,White Oak Lake,33.702512,-93.071321,16.80833,12.98333,38.29892,795.26959,33.5,-0.4,33.9,16.81667,25.78333,26.38333,6.71667,1333,132,84,14.18079,377,286,292,328,76,1.157695316,1.334011149,0.823787712,1.675107325,-0.454529338,0.403408646,1.082988076,0.349805918,1.150438217,-0.348779786,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105847,Anaxyrus americanus,Bufonidae,MSB:Herp:105847,LNB 2529,male,adult,2022,5,AR,Ouachita,Ouachita Rd 22,33.740146,-93.02279,16.6625,12.99167,38.21078,793.34198,33.4,-0.6,34,16.68333,25.61667,26.23333,6.6,1340,134,84,14.29835,382,287,293,328,103,1.091544543,1.328782588,0.875957083,1.6357862,-0.307030985,0.380357854,1.078743381,0.371958658,1.123433067,-0.342023422,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104789,Rana pipiens,Ranidae,MSB:Herp:104789,LNB 2367,unknown,unknown,2021,6,NE,Brown,Dead on NE-7,42.3413,-99.87254,9.02083,14.125,32.39679,1069.89478,31.3,-12.3,43.6,19.53333,-4.1,22.21667,-4.1,576,90,11,60.8523,263,42,242,42,819,-3.191710081,1.583031432,-5.386376452,-2.047973456,3.604406819,-1.112178157,1.285149802,-2.287223192,-1.406517001,1.202126138,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105848,Rana clamitans,Ranidae,MSB:Herp:105848,LNB 2530,male,adult,2022,5,AR,Ouachita,Ouachita Rd 22,33.740146,-93.02279,16.6625,12.99167,38.21078,793.34198,33.4,-0.6,34,16.68333,25.61667,26.23333,6.6,1340,134,84,14.29835,382,287,293,328,103,1.091544543,1.328782588,0.875957083,1.6357862,-0.307030985,0.380357854,1.078743381,0.371958658,1.123433067,-0.342023422,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105926,Rana catesbeiana,Ranidae,MSB:Herp:105926,LNB 2608,unknown,adult,2022,5,KY,Metcalfe,Muddy pond off Subtle Rd (KY-496),36.918368,-85.508666,13.45417,12.15833,35.65494,825.93323,30.4,-3.7,34.1,21.43333,19.31667,23.36667,2.88333,1353,129,80,13.21143,376,287,349,336,309,-0.292173025,-0.050500089,0.96788374,1.517624289,0.818326819,-0.101810142,-0.040997404,0.410993579,1.042281265,0.228557003,Liver_toe,Liver_toe,Liver_toe,0,0,1,"Bd, Pr, Rv",single,NA,NA,low,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102844,Rana sphenocephala,Ranidae,MSB:Herp:102844,LNB 1437,male,adult,2013,2,FL,Franklin,NA,29.71053,-85.15334,20.21667,9.53333,38.59649,590.49799,31.6,6.9,24.7,26.96667,19.65,27.08333,12.71667,1521,212,78,35.66762,587,287,541,321,11,2.907192033,-2.168255788,2.910846454,-1.662240818,-0.809617966,1.013035456,-1.760251528,1.236036058,-1.141601696,-1.065453066,Muscle_only,Muscle_only,Muscle_only,1,0,0,"Bd, Pr, Rv",single,2.75332944,NA,NA,2.75332944,0.439858179,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104912,Rana pipiens,Ranidae,MSB:Herp:104912,LNB 2073,unknown,unknown,2020,3,OH,Madison,Roadkill on Lilly Chapel Georgesville Rd (102),39.88364,-83.31602,10.6,11.3,31.21547,938.44647,28.7,-7.5,36.2,19.83333,-1.45,21.73333,-1.45,966,106,55,20.97014,303,182,289,182,299,-2.373996227,-0.894466546,-1.9158516,0.760484195,0.763697799,-0.827238904,-0.726153304,-0.813530256,0.522288971,0.760906901,Muscle_only,Muscle_only,Muscle_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104913,Anaxyrus americanus,Bufonidae,MSB:Herp:104913,LNB 2074,female,adult,2020,3,OH,Madison,Roadkill on Wilson Rd SE (103),39.88793,-83.31627,10.6,11.3,31.21547,938.44647,28.7,-7.5,36.2,19.83333,-1.45,21.73333,-1.45,966,106,55,20.97014,303,182,289,182,299,-2.373996227,-0.894466546,-1.9158516,0.760484195,0.763697799,-0.827238904,-0.726153304,-0.813530256,0.522288971,0.761677077,Muscle_only,Muscle_only,Muscle_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104931,Rana catesbeiana,Ranidae,MSB:Herp:104931,LNB 2092,female,adult,2020,6,OH,Union,Alive on Rapp Dean Rd (229),40.32916,-83.49261,10.0625,11.225,30.17473,960.36243,28.9,-8.3,37.2,19.41667,-2.25,21.51667,-2.25,925,101,49,22.59142,298,170,282,170,325,-2.660796649,-0.872904927,-2.291757505,0.618912047,0.90573325,-0.927176917,-0.70864897,-0.97315161,0.425059375,0.840890297,Muscle_only,Muscle_only,Muscle_only,0,0,1,"Bd, Pr, Rv",single,NA,NA,low,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104932,Rana pipiens,Ranidae,MSB:Herp:104932,LNB 2093,unknown,unknown,2020,6,OH,Union,Roadkill on Rapp Dean Rd (229),40.32916,-83.49261,10.0625,11.225,30.17473,960.36243,28.9,-8.3,37.2,19.41667,-2.25,21.51667,-2.25,925,101,49,22.59142,298,170,282,170,325,-2.660796649,-0.872904927,-2.291757505,0.618912047,0.90573325,-0.927176917,-0.70864897,-0.97315161,0.425059375,0.840890297,Muscle_only,Muscle_only,Muscle_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104472,Rana catesbeiana,Ranidae,MSB:Herp:104472,LNB 2202,unknown,unknown,2021,3,TX,Jackson,"In wetland off the road, Hwy 172",28.81894,-96.46753,21.06667,10.93333,39.75758,621.27924,33.6,6.1,27.5,25.83333,17.36667,28.26667,12.98333,1100,156,54,32.68113,347,188,299,206,14,3.014318983,-0.811254784,-1.109869252,-0.345686666,-0.79322926,1.050364741,-0.658599636,-0.47128505,-0.237412341,-1.2255186,Muscle_only,Muscle_only,Muscle_only,1,0,0,"Bd, Pr, Rv",single,53.76001681,NA,NA,53.76001681,1.730459396,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104485,Rana sphenocephala,Ranidae,MSB:Herp:104485,LNB 2218,unknown,unknown,2021,3,TX,Sinton,Collected along shore and in edge of large pond at Live Oak Park,27.85393,-97.21097,21.8125,8.175,33.78099,584.08875,32.7,8.5,24.2,26.43333,18.23333,28.43333,14.1,842,152,31,47.1277,329,128,244,145,11,3.183011399,-2.943830688,-2.865066862,-1.3915427,-0.809617966,1.109147029,-2.389885223,-1.216596618,-0.955690348,-1.398765093,Muscle_only,Muscle_only,Muscle_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104503,Rana sphenocephala,Ranidae,MSB:Herp:104503,LNB 2197,unknown,larva,2021,3,TX,Jackson,"In wetland off the road, Hwy 172",28.81894,-96.46753,21.06667,10.93333,39.75758,621.27924,33.6,6.1,27.5,25.83333,17.36667,28.26667,12.98333,1100,156,54,32.68113,347,188,299,206,14,3.014318983,-0.811254784,-1.109869252,-0.345686666,-0.79322926,1.050364741,-0.658599636,-0.47128505,-0.237412341,-1.2255186,Muscle_only,Muscle_only,Muscle_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104488,Rana sphenocephala,Ranidae,MSB:Herp:104488,LNB 2221,unknown,unknown,2021,3,TX,Sinton,Collected along shore and in edge of large pond at Live Oak Park,27.85393,-97.21097,21.8125,8.175,33.78099,584.08875,32.7,8.5,24.2,26.43333,18.23333,28.43333,14.1,842,152,31,47.1277,329,128,244,145,11,3.183011399,-2.943830688,-2.865066862,-1.3915427,-0.809617966,1.109147029,-2.389885223,-1.216596618,-0.955690348,-1.398765093,Muscle_toe,Muscle_toe,Muscle_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105677,Anaxyrus americanus,Bufonidae,MSB:Herp:105677,CXM 160,unknown,juvenile,2022,6,MI,Clinton ,Chandler Rd,42.887985,-84.478,8.29583,11.09167,29.34303,997.77814,27.8,-10,37.8,19.25,-4.41667,20.25,-4.41667,792,93,34,27.26969,246,127,239,127,250,-3.415640021,-1.118066321,-3.573932393,0.337032436,0.496015603,-1.190208424,-0.907677941,-1.517602999,0.231468748,1.300271503,Muscle_toe,Muscle_toe,Muscle_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:105698,Rana pipiens,Ranidae,MSB:Herp:105698,CXM 181,unknown,adult,2022,6,MI,Otsego ,Whitmarsh Road,45.113611,-84.657914,6.04167,12.06667,30.24227,1023.03876,26.8,-13.1,39.9,17.33333,-5.98333,18.28333,-6.83333,814,99,34,26.59273,268,134,246,141,333,-4.367543524,-0.488420725,-3.295006887,0.272690532,0.949436466,-1.521907186,-0.396513793,-1.399162542,0.187279707,1.699834098,Muscle_toe,Muscle_toe,Muscle_toe,1,0,0,"Bd, Pr, Rv",single,905.0326563,NA,NA,905.0326563,2.95666425,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108205,Anaxyrus fowleri,Bufonidae,MSB:Herp:108205,LNB 2983,male,adult,2023,5,TN,Hardeman,Chickasaw State Forest -Lake Lajoice,35.346055,-88.883373,15.1375,12.24167,35.79435,826.87012,32,-2.2,34.2,15.06667,20.93333,25.1,4.56667,1363,141,80,18.88166,410,264,287,355,146,0.192559362,0.683326218,0.909713237,1.204805586,-0.072126201,0.067098925,0.554743599,0.386292572,0.82744214,-0.053717495,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108206,Anaxyrus fowleri,Bufonidae,MSB:Herp:108206,LNB 2984,male,adult,2023,5,TN,Hardeman,Chickasaw State Forest -Lake Lajoice,35.346055,-88.883373,15.1375,12.24167,35.79435,826.87012,32,-2.2,34.2,15.06667,20.93333,25.1,4.56667,1363,141,80,18.88166,410,264,287,355,146,0.192559362,0.683326218,0.909713237,1.204805586,-0.072126201,0.067098925,0.554743599,0.386292572,0.82744214,-0.053717495,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108207,Anaxyrus fowleri,Bufonidae,MSB:Herp:108207,LNB 2985,male,adult,2023,5,TN,Hardeman,Chickasaw State Forest -Lake Lajoice,35.346055,-88.883373,15.1375,12.24167,35.79435,826.87012,32,-2.2,34.2,15.06667,20.93333,25.1,4.56667,1363,141,80,18.88166,410,264,287,355,146,0.192559362,0.683326218,0.909713237,1.204805586,-0.072126201,0.067098925,0.554743599,0.386292572,0.82744214,-0.053717495,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108208,Anaxyrus fowleri,Bufonidae,MSB:Herp:108208,LNB 2986,male,adult,2023,5,TN,Hardeman,Chickasaw State Forest -Lake Lajoice,35.346055,-88.883373,15.1375,12.24167,35.79435,826.87012,32,-2.2,34.2,15.06667,20.93333,25.1,4.56667,1363,141,80,18.88166,410,264,287,355,146,0.192559362,0.683326218,0.909713237,1.204805586,-0.072126201,0.067098925,0.554743599,0.386292572,0.82744214,-0.053717495,Toe_only,Toe_only,Toe_only,1,0,0,"Bd, Pr, Rv",single,2.384357084,NA,NA,2.384357084,0.377371296,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108209,Anaxyrus fowleri,Bufonidae,MSB:Herp:108209,LNB 2987,male,adult,2023,5,TN,Hardeman,Chickasaw State Forest -Lake Lajoice,35.346055,-88.883373,15.1375,12.24167,35.79435,826.87012,32,-2.2,34.2,15.06667,20.93333,25.1,4.56667,1363,141,80,18.88166,410,264,287,355,146,0.192559362,0.683326218,0.909713237,1.204805586,-0.072126201,0.067098925,0.554743599,0.386292572,0.82744214,-0.053717495,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108227,Anaxyrus fowleri,Bufonidae,MSB:Herp:108227,LNB 3219,female,adult,2023,5,TN,Cheatham,"Griffintown Rd, Cheatham Wildlife Management Area",36.210934,-87.118101,14.00417,13.25833,37.88095,826.27161,31.4,-3.6,35,13.7,20,23.95,3.43333,1318,140,81,15.59355,379,266,304,338,218,-0.210274073,1.345218008,0.775286867,1.393463891,0.32120274,-0.073271765,1.092086121,0.329210949,0.957009793,0.101552661,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108228,Anaxyrus fowleri,Bufonidae,MSB:Herp:108228,LNB 3220,unknown,adult,2023,5,TN,Cheatham,"Griffintown Rd, Cheatham Wildlife Management Area",36.210934,-87.118101,14.00417,13.25833,37.88095,826.27161,31.4,-3.6,35,13.7,20,23.95,3.43333,1318,140,81,15.59355,379,266,304,338,218,-0.210274073,1.345218008,0.775286867,1.393463891,0.32120274,-0.073271765,1.092086121,0.329210949,0.957009793,0.101552661,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108229,Anaxyrus fowleri,Bufonidae,MSB:Herp:108229,LNB 3221,unknown,adult,2023,5,TN,Cheatham,"Griffintown Rd, Cheatham Wildlife Management Area",36.210368,-87.117806,14.00417,13.25833,37.88095,826.27161,31.4,-3.6,35,13.7,20,23.95,3.43333,1318,140,81,15.59355,379,266,304,338,218,-0.210274073,1.345218008,0.775286867,1.393463891,0.32120274,-0.073271765,1.092086121,0.329210949,0.957009793,0.101451048,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:108231,Anaxyrus fowleri,Bufonidae,MSB:Herp:108231,LNB 3223,unknown,adult,2023,5,TN,Cheatham,"Griffintown Rd, Cheatham Wildlife Management Area",36.210368,-87.117806,14.00417,13.25833,37.88095,826.27161,31.4,-3.6,35,13.7,20,23.95,3.43333,1318,140,81,15.59355,379,266,304,338,218,-0.210274073,1.345218008,0.775286867,1.393463891,0.32120274,-0.073271765,1.092086121,0.329210949,0.957009793,0.101451048,Toe_only,Toe_only,Toe_only,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:103566,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:103566,MJM 128,unknown,unknown,2009,4,KY,Graves,onim Rd.,36.83931,-88.52638,14.2625,12.225,34.14804,886.25647,32,-3.8,35.8,14.13333,20.5,24.88333,2.86667,1315,130,88,14.44537,380,278,300,328,108,-0.351495878,0.784235571,0.837197689,1.669157867,-0.279716476,-0.122481688,0.636664673,0.355500212,1.14635222,0.214363863,Toe_only,Toe_only,Toe_only,1,0,0,"Bd, Pr, Rv",single,low,NA,NA,NA,NA,NA,NA
